TMX3	 BRE,PARG,RPN2,LRPPRC,FKBP10,MAN2B1,RRP7A,CD36,TPBG,P4HA1
DOK6	 ERBB2,EGFR,INS,CD2,SRC,HIST1H4A,ZFR,HSPA8,NEFH,MYL6
CD226	 ITGB2,PVR,FYN,IL15,PVRL2,ITGAL,UBC
RTTN	 UBC
SOCS6	 INSR,EPHB2,ACVR1,BMPR1B,AKT1,SMURF2,TGFBR1,INS,KDM1A,TCEB2
CBLN2	 CBLN3
NETO1	 BAG3,RPL8,COPS2,NOP10,TMEM134,SMC4,HSP90AB1,SPOP,GRIN1,CUL2
FBXO15	 CUL1,SKP2,FBXO6,SKP1,FBXO2,BTRC,FBXO17,FBXL7,TRIM21,FBXW8
TIMM21	 TIMM23,TIMM50,PAM16,TIMM17A,ERRFI1,MT-CO2,MT-CO3,LRPPRC,HSPA5,NDUFB8
CYB5A	 CYB5R3,CYCS,CYP2W1,UGT1A4,SCD,CYP1A1,CYP17A1,CYP4F2,CYP2D6,POR
CNDP2	 NDRG1,CSE1L,GNS,TGM2,GSR,CKB,GLA,MAT1A,PEPD,OAT
CNDP1	 APP,CNDP1,CNDP2
ZNF407	 TP53,NGF,TNF,STAT6,C1QTNF9,CAND1,ZBTB9,CUL4A,UBC,ZSCAN1
ZADH2	 AGPS,HACL1,TYSND1,CAT,ACAD11,PEX14,NEDD4L,DHRS4,ECH1,LONP2
TSHZ1	 BAG3,ASXL2,ITCH,KAT2A,LATS2,MED1,SP1,DHX30,BAZ2B,NCOR2
ZNF516	 KDM1A,HIPK2,BRCA1,CDKN1A,PHF21A,TP53,ZNF217,RCOR1,ZMYM2,RREB1
ZNF236	 TP53,NGF,TNF,UBC
MBP	 IFNG,INS,CA2,IL2,TNF,IL4,FGF2,ATP5O,IL10,IL5
GALR1	 GAL,SUCNR1,GPER1,C5AR1,RLN3,AGT,TAS2R50,RXFP3,ADRA2A,ADRA2B
ATP9B	 UBC,DPY30,ORC5,LSM1,LSM2,VPS11,LSM5,ABCD2,POP4,CHMP6
NFATC1	 TNFSF11,TNF,RELA,FOS,VEGFA,NFKB1,IL4,PPP3CA,NFATC1,RCAN1
CTDP1	 MED17,MED24,MED1,MED12,MED14,TBP,CCNC,MED21,MED23,MED25
KCNG2	 KCNB1,KCNC4,KCNE2,KCNE1,KCNC1,KCNC2,KCNG1,KCNG3,KCNG4,KCNJ2
PQLC1	 ADH5,UBC
HSBP1L1	 NR2F6
TXNL4A	 PRPF4,CD2BP2,PRPF6,PRPF8,SNRNP200,PRPF3,USP39,SNRPD1,EFTUD2,SART1
RBFA	 KBTBD7,ZNF24,PI4KB,ERC1,RPL18A,TEFM,GTF3C1,CCAR2,IQGAP1,KBTBD6
ADNP2	 NFYC,CBX5,CBX1,CBX3,HIST1H4A,AGL,ADNP,ACP2,SSH1,FMN1
PARD6G	 PRKCI,CDC42,PARD3,PRKCZ,PARD6A,YWHAE,RAC1,PNMA2,PARD6B,YWHAH
OR4F17	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
MIER2	 HDAC1,HDAC2,CDYL,TRMT61A,CDK2AP1,CDK2AP2,RREB1,DNTTIP1,C11orf30,GSE1
THEG	 MDFI,CCT5
SHC2	 GRB2,KDR,EGFR,FLT1,NTRK1,ERBB2,NGF,SHC3,HRAS,INSR
ODF3L2	 HDAC6,DCXR,ARL3,EGFR,VIMP,CLMP,KIF2C,AXIN1,TUBA1B,TUBA1A
MADCAM1	 TNF,NFKB1,RELA,IL10,CD44,MADCAM1,SELL,ITGB7,ITGA4,RHOA
TPGS1	 TPGS2,IRF6,DNAH11,DYNLL2,TEKT5,TEKT4,KIF2C,KIF2B,TUBA3C,TUBA3E
CDC34	 CDC42,PCNA,APC,FAR1,CDK1,CUL1,SKP2,TPP1,MYLIP,TCF15
GZMM	 JUN,EZR,DFFA,SERPINA1,SERPINA3,CASP3,TUBA1B,PARP1,NPM1
BSG	 MMP9,MMP2,MMP14,MMP3,MMP11,MMP1,MMP13,MMP15,MMP16,MMP17
HCN2	 HCN4,SRC,MYLIP,HCN1,HCN3,HCN2,KCNC4,KCNE2,KCNE1,KCNC1
POLRMT	 TFB2M,TFB1M,HDGF,CUL3,KBTBD7,NFKB2,HIST1H4A,C7orf50,DHX15,KIF2A
FGF22	 MAPK3,MAPK1,EPHB2,MAPK7,MAPK8,MAPK9,MAPK14,MAPK15,MAPK10,MAPK11
RNF126	 BAG6,UBE2D3,UBE2D1,UBE2D4,UBE2D2,TRIM11,PLK1,PSMF1,MAP3K3,HMGCL
FSTL3	 MSTN,ADAM12,INHBA,SMAD4,INHBB,FN1,ADAM8,FOXO1,UBC
PALM	 TGM2,SDC3,POT1,SELPLG,CIAO1,TNFRSF10B,MIOX,MFAP3,PPA1,PNMA1
MISP	 CPM,TMOD3,PKMYT1,EGF,POC1A,POC1B,GNG12,ESPL1,NEXN,LYN
PTBP1	 IRF6,IFNG,CD4,IL10,CD8A,IL12B,IL12A,TLR4,IL4,TLR9
AZU1	 TNF,IL8,TGFB1,IFNG,CLEC4G,IL6,IL10,ELANE,ATP6V1A,HSPA5
PRTN3	 TNF,IL8,IL32,SERPINB1,ERVK-6,MAPK11,MAPK12,SMAD3,MAPK14,MAPK15
ELANE	 MUC5AC,IL8,SERPINA1,MUC1,MUC19,MUC22,MUC20,MUC8,MUC2,MUC6
MED16	 TNFSF11,GTF2B,RPAP1,GTF2F1,GTF2F2,POLR2E,POLR2D,POLR2G,POLR2A,POLR2C
R3HDM4	 UBC
KISS1R	 GNRH1,KISS1R,AVPR1B,AVPR1A,LTB4R2,UTS2B,CCK,GNRH2,AGT,PTGER1
ARID3A	 PML,UBE2E3,TP53,BTK,SUMO1,SUMO2,SOX2,RFTN1,GTF2I,SP1
WDR18	 NOA1,GNL3,LAS1L,RFC1,USP42,UBC,TK1,ESR1,EIF4A3,PELP1
GRIN3B	 DLG4,GRIN3A,GRIN1,GRIN2B,GRIN2A,GRIA2,GRIA3,GRIA1,GRIA4,EPS8
TMEM259	 WNT4,TMEM173,WNT2,ARSE,WNT3,WNT1,WNT6,WNT16,WNT11,CCDC47
CNN2	 ATP5O,MYO6,MYO19,MYO16,MYO10,CALM2,CALM3,CALM1,TGFB1,PDCD10
ABCA7	 APOA1,ABCF2,ABCG8,ABCA2,ABCB6,UBC,ABCB8,ABCD4,ABCG5
POLR2E	 POLR2A,TBP,MED1,MED12,MED14,MED17,MED24,POLR2D,POLR2G,POLR2C
GPX4	 SOD1,SOD2,SOD3,CAT,GSR,HPGDS,NGF,SLCO6A1,LPO,NFKB1
STK11	 PRKAG1,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAA1,CALM3,CALM2,CALM1,INS
ATP5D	 ATP5B,ATP5A1,ATP5C1,ATP5J2,ATP5F1,ATP5O,ATP5E,MT-ATP6,ATP5G1,ATP5S
MIDN	 GADD45A,ZAK,GADD45G,UBC
CIRBP	 RBMX,SF3A2,ATXN1,TLN1,PRMT1,VCL,SF1,PRNP,CSNK2A1,LXN
C19orf24	 EGF,C19orf24
EFNA2	 EPHA2,EPHA3,EPHA8,EPHA7,EPHA6,EPHA5,EPHA4,EPHA1,ADAM10,EPHA10
MUM1	 BAG3,HIST2H3D,HIST2H3C,HIST2H3A,UBC,CUL5
NDUFS7	 NDUFV2,NDUFV1,MT-ND1,NDUFB5,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS8
GAMT	 FOS,CSNK2B,ELANE,MECP2,POT1,ATG12,TERF1,TERF2IP,UBC
DAZAP1	 ITCH,PABPC1,DAZL,RAD52,CPSF7,UBAP2L,UBAP2,SPG20,DAZ1,SF1
RPS15	 TP53,INS,UPF2,RPS25,RPS26,RPS4X,RPS23,RPS18,RPS16,RPL23A
APC2	 MAPRE1,MAPRE3,ARHGEF4,ANAPC11,ANAPC10,ACTA1,CDC16,ANAPC1,ANAPC5,ANAPC4
C19orf25	 CCDC85B,C19orf57,ZW10,SCFD2,CEP170,CEP170P1,KNTC1,RINT1,MYEOV2,HNRNPH2
PCSK4	 TP53,IGF2,GTF2E1,SMARCC1,GTF2F1,SMARCC2,MED21,TBP,GTF2H1,CCNC
REEP6	 FAM160A2,SNX1,RPS20,YWHAZ,ESR1,ARL6IP5,SNX15,REEP5
MEX3D	 DCP2,BCL2L11,EDC4,PABPC1,YWHAH,EDC3,DDX6,DCP1A,UBC,EIF4E
MBD3	 RBBP7,RBBP4,CHD3,HDAC2,MTA3,CHD4,GATAD2B,GATAD2A,MBD3,SAP30
UQCR11	 UQCRQ,UQCR10,CYCS,UQCRH,UQCRB,UQCRC2,WNT2,MT-CYB,CYC1,UQCRFS1
TCF3	 CTNNB1,WNT1,TNF,RELA,NFKB1,WNT2,WNT4,WNT11,WNT3,WNT6
ONECUT3	 ATF7IP,GSC,GCM1,MAFB,NKX2-1,NKX2-5,RARG,KLF4,FOXF1,FOXF2
ATP8B3	 TMEM30B,UBC
REXO1	 PAFAH1B2,TCEA1,REXO1,TCEB3,RLIM
KLF16	 CDKN1A,CCND1,SELE,HBB,PPARG,VCAM1,NFKB1,RELA,SIN3A,WASF2
ABHD17A	 MDFI,TRAF1,TNIP1,EHMT2,TRIM27,BIRC2,KRTAP5-9,GOLGA2,RGS20,GPC4
ADAT3	 THRB,PPM1B,DHX35,KAT2A,NDUFA9
SCAMP4	 UBC
CSNK1G2	 COL4A3BP,RUNDC3B,RAP1GAP,MTA1,PPP1R14A,NCK1,C2orf44,WNT3A,PPP2R1B,RDH8
BTBD2	 SMAD2,ZNF512B,UBR1,BRD7,CCDC90B,RBM48,COPS6,GAPDH,PTN,CRMP1
MKNK2	 MAPK1,MAPK14,MAPK8,EIF4E,ESR2,MKNK2,MKNK1,BMPR1B,RPL7A,MAPK3
MOB3A	 LATS2,APP,NEDD4,LATS1,NEDD4L
AP3D1	 AP3S2,AP3S1,AP3M1,AP3B1,VAMP7,AP3B2,AP3M2,ARF1,ARF6,VPS41
DOT1L	 MLLT10,MLLT3,KMT2A,MLLT1,AFF4,BAG6,HIST1H2BB,SIRT1,CTNNB1,SETD1B
PLEKHJ1	 TGFBR1,ACVR1,IKBKG,DNMT3B,KRT33B,PPBP,PINX1,FAM109A,APP,UBC
SF3A2	 SF3A1,SMURF2,U2AF2,SNRPD3,SNRPA1,SNRPD1,SRSF1,SNRPD2,SNRPB2,DNAJC8
AMH	 SOX9,NR5A1,SMAD1,SOX8,NFKB1,RELA,SMAD9,SMAD5,SMAD6,SMAD7
JSRP1	 TERF1
OAZ1	 ATXN1,OAZ3,OAZ1,SMAD1,PIAS4,PSMB4,AURKAIP1,AZIN1,CEP131,EGFR
LSM7	 LSM2,LSM6,LSM4,LSM5,LSM3,SNRPD3,LSM1,NPY1R,EXOSC8,RAB7L1
SPPL2B	 RAN,TFRC
TIMM13	 TIMM8B,TIMM8A,TIMM50,CUL2,SLC25A6,TIMM10,RAD51,MOB4,CAB39,KLF11
LMNB2	 LMNA,CASP10,CASP12,CASP14,CASP16,CASP4,LMNB1,CASP6,CASP7,CASP5
GADD45B	 CDK1,MAP3K4,CCNB1,GADD45A,PCNA,GADD45GIP1,GADD45G,CDKN1A,IL12B,IL12A
GNG7	 GNB1,ACP6,MPP3,GNB4,GNB3,GNAI2,GNAI3,GNAI1,GNB5,GNB2
DIRAS1	 APP,UBC
SLC39A3	 SQSTM1,UBC
SGTA	 BAG6,NME3,SYT4,SPPL2A,PTN,EFEMP2,EFEMP1,F11R,PFN2,SRGN
THOP1	 MPHOSPH6,CALM1,MPP6,ADSS,TALDO1,TIMM9,C12orf10,SSU72,IKBKE,CBX3
ZNF554	 TP53,NGF,TNF,UBC,COPS5
ZNF555	 TP53,NGF,TNF,UBC
ZNF556	 TP53,NGF,TNF,ZBTB3
ZNF57	 TP53,NGF,CDKN1A,SUV39H2,TNF,UBC,SUV39H1,PRMT6,WHSC1L1,SMYD3
ZNF77	 TP53,NGF,TNF,UBC
TLE6	 SIN3A,RPL14,HSF1,STX1A,HIST1H4A,UBQLN1,CDX2,RGS6,HIPK2,PI4K2A
TLE2	 TLE1,TLE2,TLE3,LEF1,UTY,PRDM1,CUL4B,HDAC1,DTL,TLE4
AES	 PTRH2,SIX3,SIX6,RELA,AES,SH3GL3,SIX1,SIX2,TLE1,MED31
GNA11	 GNB1,HSPG2,EDNRA,GNAQ,TBXA2R,EDNRB,ADRA1B,GNG2,GNAO1,PLCB3
GNA15	 F2R,TTC1,PLCB3,STAT3,GNB1,AKT1,AKT2,AKT3,ADRA1B,HSPG2
S1PR4	 GNAI1,GNA12,GNAI2,GNAI3,S1PR4,GNA13,SUCNR1,SIVA1,GPER1,C5AR1
NCLN	 SAP18,PRSS12,NOMO3,ARF6,TNFRSF14,DCUN1D3,FBXO6,UBC,NOMO1,ILF3
CELF5	 UBC
NFIC	 TKTL2,LLPH,TPD52L3,ZKSCAN7,DBP,ZCCHC14,JUN,SP1,ESR1,RFX1
DOHH	 EIF5A,PCSK9,FKBP4,DHX15,PMM2,EIF3I,EIF3K,EIF3L,EIF3M,EIF3A
FZR1	 SKP2,CCNB1,CDC20,FBXO5,ANAPC10,ANAPC13,APC,CDC16,ANAPC1,ANAPC2
HMG20B	 PHF21A,KDM1A,RCOR1,BRCA2,CCDC85B,HNRNPL,TACC2,VIM,GSE1,ZMYM3
GIPC3	 IGF1,RGS19,FZD3,UBC
TBXA2R	 GNAQ,GNA11,TBXA2R,GNA12,GNA13,GNG2,GNB1,GPRASP1,GNA14,GNA15
CACTIN	 RNPS1,CRNKL1,MOV10,NCBP1,NCBP2,PRPF4B,NELFE,PPIL1,PPIL2,PPIL3
PIP5K1C	 ARF6,ROCK1,TLN1,ROCK2,TLN2,RAC1,CA2,OCRL,PI4KB,PI4KA
TJP3	 TJP1,INADL,CLDN1,MMP9,FASLG,CFTR,CLDN10,CLDN11,CAPNS1,ACTG1
APBA3	 EGFR,BCR,TANK,TBKBP1,HIF1AN,BIRC2,IKBKE,FMR1,RB1CC1,ACAD11
MRPL54	 MRPS7,MRPL11,MRPL55,MRPL50,MRPL51,MRPL52,MRPL53,MRPL36,MRPL37,MRPL34
RAX2	 SP1,CRX
MATK	 ATR,TP53,CHKA,CLSPN,CDC25C,CDC25A,CDK1,RAD9A,ERBB2,RAD17
ZFR2	 ILF2
ATCAY	 STUB1,APP,UBE2D2
NMRK2	 SAT1,CDKN1A,IGF2,ITGB1,LRP12,ITGA7,APP,ST7
DAPK3	 DAXX,DAPK3,DYNLL1,ACTG1,ACTG2,RPL21,HSPA8,RPL4,DBN1,GSN
EEF2	 RPS3A,EEF1A1,CALM3,RPS23,RPL7,RPL5,RPS16,RPL21,CA2,RPL12
PIAS4	 AKT1,AKT2,AKT3,SKIL,SUMO2,GADD45G,BARD1,PTN,CHD3,MAP1LC3A
ZBTB7A	 ARF3,ARF1,ARF6,ARF5,ARF4,SP1,ZMYND8,NFKB1,RELA,PCNA
MAP2K2	 EPHB2,MAPK3,MAPK1,ARAF,MAPK14,MAPK15,MAPK10,MAPK11,MAPK12,MAPK7
CREB3L3	 CREB3L1,CREB3,CEBPG,CREB3L4,USP7,NFIL3,CREM,CREB3L3,BATF3,KHDRBS1
SIRT6	 SIRT1,TP53,PRKAG1,PRKAG2,PRKAA2,PRKAA1,VIM,ELF5,CHD3,PRKAB2
ANKRD24	 UNC119,EEF1A1,PACSIN1,RIF1,LRIF1
EBI3	 SMAD3,MDFI,IL27RA,IL27,CANX,IL17A,GOSR1,IL12B,IL12A,IL6ST
CCDC94	 PLRG1,CWC22,SNW1,XAB2,CDC40,LSMD1,NCBP2L,NCBP1,NCBP2,DHX38
SHD	 ABL1,TRIP4,SHD
TMIGD2	 BAG3
FSD1	 PPP1R16A,NAP1L1,FSD1,UBC,CDK5
STAP2	 STAT3,IKBKB,MYD88,CHUK,PTK6,RELA,BMP4,CSF1,CSF1R,NFKB1
MPND	 USP36,ANKRD52,NUDCD1,PSMB10,C12orf4,NUP85,PSMD2,DHX33,SHPRH,PPM1G
SH3GL1	 SH2D4A,SH3GL1,SH3GL3,DNM1,SH3KBP1,PDCD6IP,ARHGAP8,DPPA4,AXIN1,SYNJ1
CHAF1A	 HIST1H3D,CHAF1B,MBD1,HIST1H3B,HIST1H3C,HIST1H3A,HIST1H3F,HIST1H3G,HIST1H3E,HIST1H3J
UBXN6	 VCP,SYVN1,VCPIP1,HERPUD1,GSK3B,BAG3,EEF1A2,PRKDC,HSPA1A,VCPKMT
HDGFRP2	 ARRB1,CSNK2A2,CSNK2A1,RNF2,PLRG1,AUTS2,UBC,RRP1B,KMT2A,FBRSL1
PLIN4	 CASP8,UBC
LRG1	 IL6,TGFBR2,TGFBR1,ACVRL1,FN1,ENG
SEMA6B	 PPARA,PLXNA2,PLXNA4
TNFAIP8L1	 DVL3,APP,GRK5,UBC
DPP9	 DPP4,EGFR,SMAD1,SMAD9,SMAD4,SMAD5,SMAD6,SMAD7,SMAD3,MXD1
FEM1A	 TCEAL1,CUL2,PPM1F,KDM3A,USP7,TIPIN,PTGER4,TCEB1,UBC,UHRF1
TICAM1	 TICAM2,TBK1,TLR4,RIPK3,RIPK1,TRAF6,TRAF3,IKBKE,TNFAIP3,FADD
PLIN3	 IGF2R,SMAD2,RAB9A,M6PR,PLIN3,TBPL1,RHOBTB3,MAX,HSF1,RAD23B
UHRF1	 HIST1H3A,UHRF1,DNMT1,HDAC1,HIST1H4A,HIST1H3D,HIST2H3A,DNMT3B,USP11,DNMT3A
KDM4B	 MED10,H3F3C,KMT2C,HIST1H4A,WDR5,SMU1,KMT2D,ESR1,ASH2L,HNRNPU
PTPRS	 PTN,CHD3,UNC119,PFN2,SETDB1,UTP14A,UBR1,MOB4,FEZ1,EEF1G
ZNRF4	 UBE2N,UBE2D2,UBE2D4,UBE2E1,UBE2D3,UBE2E3,UBE2D1,UBE2W,UBE2G2,CANX
SAFB2	 SAFB,CHGB,APOA1,SORBS3,ESR1,SYNPO,HSPA8,SRSF10,DBN1,GRWD1
SAFB	 HNRNPD,ABHD16A,HNRNPK,SAFB2,CHD3,SRSF9,SREK1,CHD1,HNRNPA1,TAF15
C19orf70	 SLC25A3,RPN1,MT-CO2,AGK,HSPA4,ATP5J2,RPL21,HUWE1,RPN2,TIMM50
HSD11B1L	 HSD11B1L,COPS5
RPL36	 RPL18A,RPL21,RPS25,RPS28,RPL24,RPL13,RPL14,RPL10,RPL18,RPL19
LONP1	 BYSL,ITGA4,IFIT5,IFIT3,CCT2,PSMD11,CDC37,CYP2C8,PSMD4,RUVBL1
CATSPERD	 CATSPER4,CATSPER1,CATSPER2,CATSPER3,C1orf101,HSPA2,CATSPERG,CATSPERB
PRR22	 RAD18,RAD52,RAD50,RAD17,RAD51,RAD21,RAD1,IRF3,IL8,TNF
DUS3L	 EEF2K,EFTUD2,XPO5,GTF2F1,SEC23A,APP,SUMO2,CALU,BCAT1,CDC37
NRTN	 RET,TRPM8,ATF3,GFRA2,GFRA1,NCAM1
FUT6	 SELE,IL8,INS
FUT3	 SELE,TNF,IL8,INS
FUT5	 SELE,IL8,INS
NDUFA11	 NDUFB9,NDUFB7,NDUFB3,NDUFV3,MT-ND1,NDUFB11,NDUFC1,NDUFA6,NDUFA7,NDUFA4
VMAC	 HIST1H4A,ZFR,HSPA8,NEFH,MYL6,PKP3,DBN1,GSN,GNL3,BCLAF1
CAPS	 IL1B
RANBP3	 ALB,XPO1,QTRTD1,MYL4,APOC3,APOC1,SLC25A13,TIAM1,RAN,KIAA1551
RFX2	 MDFI,RFX6,RFX4,H1F0,RFX1,FOXJ1,SP1,RFX2,RFX3
ACSBG2	 RXRG,RXRA,RXRB,PPARG,PPARA,CPT1A,CPT1C,CPT1B,COPS5,PPARD
MLLT1	 AFF1,AFF4,CBX8,CCNT1,MLLT10,ELL,SMARCC2,SMARCC1,EAF1,SMARCD2
ACER1	 CA2
CLPP	 TBX22,CLPP,CLPB,AGK,HSPA6,HSPA4,FKBP8,SDF4,SPTLC1,SV2A
ALKBH7	 RABGGTB,APP,ESR1
PSPN	 RET,GFRA4,GFRA1,NCAM1
GTF2F1	 TBP,CTD,MED12,MED24,MED1,MED14,MED17,MED13,MED15,CCNC
KHSRP	 NGF,NTRK1,EXOSC3,TNF,HNRNPH1,NFKB1,RELA,APBB1,PTBP1,RHOA
SLC25A23	 IL20RA,SQSTM1,PPAP2C,ACTG1,ACTG2,CKB,TMSB4X,PARP12,DES,VAMP8
CRB3	 MPP5,INADL,PARD6A,HSF1,TRMT112,HIST1H4A,UBQLN1,CDX2,RGS6,PI4K2A
DENND1C	 APP
TUBB4A	 TUBB4B,TUBB,TUBA1C,TUBA1B,TUBA1A,HSPA5,CCT4,FLNA,TJP1,CCT6A
TNFSF9	 IL2,TNFRSF9,CD8A,TRAF2,CD4,TRAF1,HNRNPH1,PTBP2,PTBP1,HNRNPF
CD70	 CD27,CD8A,CD8B,CD4,IL2,UBC
TNFSF14	 TNFRSF6B,TNFRSF14,LTBR,DIABLO,TRAF2,TRAF3,BIRC2,LTB,CASP7,APP
C3	 CFH,CR1,CFB,C3,C5,ITGAX,CR2,C2,ITGAM,C3AR1
GPR108	 MAPK3,MAPK1,MAPK12,EGFR,MAPK14,MAPK10,MAPK11,MAPK13,MAPK6,MAPK7
TRIP10	 RHOQ,HTT,CDC42,WBP11,RELA,TRIP10,NFKB1,RXRA,LYN,SLC2A4
SH2D3A	 ERBB2,EGFR,BCAR1,SFN,TSG101,NXF1,SH2D3A,UBC
VAV1	 RAC1,RAC2,IL2,RAC3,GRB2,CD28,PRKCQ,SOCS1,NFKB1,RELA
MBD3L2	 HDAC1,HDAC2,MBD3,MBD2,CHD4,RBBP7,RBBP4,MTA1,MTA2,CHD3
ZNF557	 SMAD9,TP53,NGF,SUV39H2,TNF,UBC,SUV39H1,PRMT6,WHSC1L1,CEP70
INSR	 INS,IRS1,AKT1,IGF1,IGF2,PI3,AKT2,AKT3,INSR,IRS2
ARHGEF18	 RHOA,RAC1,GNB1,RHO,TGFB1,RPS27A,UBB,TAF10,RHOT1,RHOT2
PEX11G	 PEX11A,PEX11B,FIS1,PEX11G
ZNF358	 TP53,NGF,TNF,UBC
MCOLN1	 ATP5O,CA2,CALM3,CALM1,CALM2,ADCY4,ADCY5,ADCY6,ADCY7,ADCY1
PNPLA6	 PDHB,ICT1,DPAGT1,LIPT1,PHLPP1,GRK5,PRKAR2A,WDR12,TRIT1,SLC4A1
CAMSAP3	 TUBB3,DYNLL2,MAGOH,GSK3B,PLEKHA7,CAMSAP2,TUBB4A,DNAH11,TEKT5,IQCB1
XAB2	 PLRG1,PPIE,CDC40,SNW1,SF3B3,PRPF8,SF3B1,CWC22,PRPF31,ERCC8
PET100	 CA2,GNRH1,PLD4,PLD5,PLD6,APOB,PLD1,PLD2,PLD3,PRKACB
PCP2	 BAG3
STXBP2	 STX2,VAMP2,SNAP23,STX3,STX1A,SMN1,AKT1,AKT2,SSU72,SMARCA4
RETN	 INS,AKT1,AKT2,AKT3,TNF,SOCS3,LEP,MAPK3,MAPK14,MAPK10
TRAPPC5	 TRAPPC1,TRAPPC3,TRAPPC2,TRAPPC10,TRAPPC4,TRAPPC6B,A2M,TRAPPC9,TRAPPC6A,TRAPPC2L
FCER2	 IL4,IFNG,CD40,TNF,IL13,IL6,IL2,CSF2,IL3,IRF6
CLEC4G	 MT-CO1,PRDX1,APOA1,EIF3I,APOH,CAPN1,NUP214,PKLR,IFI35,ASGR1
CD209	 IL10,IL4,HNRNPH1,PTBP2,PTBP1,HNRNPF,CD209,CD4,IL13,ITIH4
CLEC4M	 SOCS1,LSP1,CLEC4M,CD209,CISH,ITGAM,CEACAM1,ARHGEF12,TGFB3,TGFB1
EVI5L	 NUDT18,PSEN2,RAB10,C22orf23,A2M,SRPK2
LRRC8E	 TRIM2,UBC
MAP2K7	 EPHB2,TNF,MAP2K4,PTGS2,JUN,INS,MAPK14,MAPK15,MAPK10,MAPK11
SNAPC2	 SNAPC4,TBP,SNAPC1,SNAPC3,SNAPC5,POLR3F,POLR3G,POLR3D,POLR3E,POLR1D
CTXN1	 FOS,HTR1A,UBC
TIMM44	 ARAF,TIMM17A,TIMM23,MOGS,TIMM17B,TIMM44,TGM3,HSPA4,HSPA9,PPP2R3A
ELAVL1	 PTGS2,VEGFA,ELAVL1,MYLIP,XPO1,TNF,PRKAG1,PRKAG2,MAPK10,MAPK12
CCL25	 CCR10,CCR1,CCR2,CCR3,CCR4,CCR6,CCR7,CCR8,CXCR3,CXCR2
FBN3	 DAZAP2,RPS6KA6,ANXA7,TSC22D1,GADD45A,BID,RPN2,GSK3B,C11orf58,PIK3R3
CERS4	 COA5,COA4,COA6,COA1,COA3,SMPD2
CD320	 PRDX2,RBL1,UBL4A,TCN2,UBC,CD320
NDUFA7	 NDUFB9,NDUFB3,MT-ND1,NDUFB11,NDUFB7,NDUFA11,PRKAB1,NDUFV3,NDUFA6,NDUFA4
RPS28	 TP53,INS,RPS25,RPL24,RPS3A,RPS20,RPL18,RPS27,RPSA,RPL21
ANGPTL4	 LPL,PPARA,PPARD,SETD2,EPHB2,RXRG,RXRB,INS,RXRA,ITGB1
RAB11B	 GDI2,RAB11FIP3,RAB11FIP2,RAB11FIP5,MYO5B,RAB7A,RAB11FIP4,EIF2S3,IKBKG,YIPF5
MARCH2	 STX6,DLG1,UBE2H,GOPC,ADRB2,CFTR
HNRNPM	 DHX9,SNRPD1,U2AF2,HNRNPA1,HNRNPH1,PRRC2A,U2AF1,PRPF19,NHP2L1,HNRNPF
PRAM1	 SKAP2,LYN,LCP2,RNF32,A2M,PSEN1,CDC37,TRIM27,MAST1,APP
ZNF414	 TEX11,TP53,NGF,TNF,TERF2IP
MYO1F	 EWSR1,IRF9,MYO1C,MYO6,MYL6,MYO18B,CORO1A,BIN1,BIN3,BIN2
ADAMTS10	 ACAN,SMN1,TIMP1,ANXA7,HMGCL,CDKN1A,PCYT2,TK1,IL1A,LAMTOR3
OR2Z1	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
ZNF558	 EXOSC5,TP53,NGF,TNF,APOE
MBD3L1	 HDAC1,HDAC2,RBBP7,RBBP4,MBD3,MBD2,MTA1,MTA2,CHD3,SIN3A
MUC16	 IRF6,EGFR,EGF,TNF,IL13,VIP,IL1B,MUC5AC,IFNG,UTP18
OR1M1	 GNAL,GNB1,ARRB2,GNGT1,UBC,ADRBK2
OR7G2	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR7G1	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR7G3	 GNAL,GNB1,ARRB2,GNGT1,UBC,ADRBK2
ZNF317	 SUMO1,TP53,NGF,BCKDK,PARP12,ZNF592,RBAK,ZMYND11,SPTBN1,RREB1
OR7D2	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR7D4	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR7E24	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
ZNF699	 TP53,NGF,TNF,DCUN1D1,UBC
ZNF559	 MDFI,TP53,NGF,TNF,UBC
ZNF177	 TP53,SLC37A3,NGF,TNF
ZNF266	 TP53,NGF,CDC37,SPRY2,TNF,UBC
ZNF560	 TP53,NGF,TNF,UBC
ZNF426	 MDFI,LPXN,CALCOCO2,EFEMP2,NINL,CEP70,CCDC85B,TP53,KRTAP4-12,NGF
ZNF121	 TP53,NGF,TNF,RPN1,RPN2,SMARCC1,LRPPRC,ATP5J2,HUWE1,OAT
ZNF561	 TP53,NGF,TNF
ZNF562	 TP53,NGF,TNF
ZNF846	 TP53,NGF,TNF,CUL5,UBC
FBXL12	 FXYD3,CDKN1C,SMAD1,TGFBR1,RNF32,SKP1,PSEN2,CDC37,CUL1,MAST1
